stock_code,date,units_sold,closing_inventory,reorder_triggered,reorder_point,inventory_value,coverage_days
84251C,2011-12-09,0.0,306.0,0,6.0,131.58,995.17
84251G,2011-12-09,0.0,346.0,0,5.63,145.32,553.01
84270,2011-12-09,0.0,199.0,0,0.61,41.79,4378.0
84279B,2011-12-09,0.0,42.0,0,5.13,157.5,122.72
84279P,2011-12-09,0.0,173.0,0,9.26,648.75,280.1
84306,2011-12-09,0.0,21.0,0,0.48,174.09,785.4
84313B,2011-12-09,0.0,12.0,0,2.55,69.48,35.34
84313C,2011-12-09,0.0,33.0,0,18.19,64.35,24.49
84341B,2011-12-09,0.0,414.0,0,27.0,157.32,276.0
84347,2011-12-09,68.0,143.0,0,471.23,364.65,5.92
84352,2011-12-09,0.0,10.0,0,1.32,169.5,113.33
84356,2011-12-09,12.0,138.0,0,12.91,815.58,160.29
84358,2011-12-09,0.0,16.0,0,1.72,159.2,181.33
84360,2011-12-09,0.0,44.0,0,3.13,261.8,210.97
84375,2011-12-09,4.0,274.0,0,182.43,575.4,31.54
84378,2011-12-09,4.0,406.0,0,80.12,507.5,30.41
84380,2011-12-09,5.0,385.0,0,122.32,558.25,33.05
84387A,2011-12-09,0.0,52.0,0,0.18,101.4,1768.0
84388,2011-12-09,0.0,97.0,0,0.39,98.94,1511.58
84402B,2011-12-09,0.0,174.0,0,1.57,137.46,1328.08
84406B,2011-12-09,0.0,135.0,0,29.12,560.25,34.77
84415A,2011-12-09,0.0,48.0,0,0.17,60.0,2992.0
84415B,2011-12-09,0.0,21.0,0,0.13,78.75,1963.5
84422,2011-12-09,0.0,540.0,0,22.7,459.0,356.82
84429A,2011-12-09,0.0,54.0,0,2.36,159.3,480.86
84452,2011-12-09,0.0,144.0,0,3.23,122.4,868.65
84457,2011-12-09,0.0,166.0,0,2.98,141.1,585.7
84459A,2011-12-09,0.0,59.0,0,9.65,87.91,55.03
84459B,2011-12-09,0.0,44.55614973262033,0,20.26,66.39,39.58
84461,2011-12-09,0.0,48.0,0,0.35,122.4,816.0
84462,2011-12-09,0.0,61.0,0,0.43,76.25,1901.17
84465,2011-12-09,0.0,34.0,0,0.32,100.3,1271.6
84466,2011-12-09,0.0,100.0,0,0.92,125.0,813.04
84497,2011-12-09,0.0,31.0,0,0.52,116.25,891.85
84499,2011-12-09,0.0,63.0,0,0.17,53.55,3366.0
84507B,2011-12-09,0.0,61.0,0,0.78,155.55,584.97
84507C,2011-12-09,0.0,60.82352941176471,0,2.65,155.1,344.67
84508A,2011-12-09,0.0,511.0,0,32.71,1303.05,117.18
84508B,2011-12-09,0.0,63.0,0,2.47,160.65,420.75
84508C,2011-12-09,0.0,60.0,0,0.8,153.0,448.8
84509A,2011-12-09,1.0,53.0,0,26.57,198.75,23.94
84509B,2011-12-09,0.0,43.0,0,7.03,161.25,110.15
84509C,2011-12-09,0.0,27.0,0,3.15,101.25,64.32
84509E,2011-12-09,0.0,51.0,0,4.19,169.58,219.24
84509G,2011-12-09,0.0,161.6417112299465,0,20.16,543.12,132.28
84510A,2011-12-09,0.0,109.86631016042782,0,53.13,270.27,40.32
84510C,2011-12-09,0.0,55.0,0,3.45,135.3,119.59
84510E,2011-12-09,0.0,90.0,0,1.54,112.5,961.71
84519A,2011-12-09,1.0,74.70053475935828,0,24.43,93.38,64.23
84519B,2011-12-09,2.0,100.0,0,18.96,125.0,94.92
84520B,2011-12-09,0.0,163.0,0,9.18,138.55,133.1
84522,2011-12-09,0.0,55.49197860962568,0,0.96,108.21,1037.7
84527,2011-12-09,0.0,83.0,0,0.83,161.85,596.96
84531A,2011-12-09,0.0,292.27807486631013,0,4.69,113.99,934.29
84531B,2011-12-09,0.0,301.0,0,3.43,117.39,1052.09
84534B,2011-12-09,0.0,125.0,0,1.99,207.5,850.0
84535A,2011-12-09,0.0,523.0,0,14.4,339.95,490.23
84535B,2011-12-09,0.0,67.0,0,13.48,43.55,22.37
84536A,2011-12-09,0.0,1509.0,0,104.68,633.78,194.61
84536B,2011-12-09,0.0,1493.5347593582887,0,96.63,627.28,324.57
84539,2011-12-09,0.0,72.0,0,0.83,118.8,1035.69
84548,2011-12-09,0.0,62.0,0,0.36,102.3,1545.87
84549,2011-12-09,0.0,48.0,0,2.08,157.92,485.19
84550,2011-12-09,0.0,17.0,0,0.02,28.05,6358.0
84551,2011-12-09,0.0,62.0,0,0.42,102.3,1783.69
84558A,2011-12-09,1.0,29.12299465240642,0,6.93,85.91,56.73
84559A,2011-12-09,2.0,36.39037433155079,0,12.77,59.32,34.2
84559B,2011-12-09,0.0,184.7807486631016,0,13.2,157.06,294.08
84562A,2011-12-09,0.0,12.0,0,0.1,95.4,1496.0
84563A,2011-12-09,0.0,54.0,0,4.16,227.34,272.92
84563B,2011-12-09,0.0,35.518716577540104,0,0.94,146.69,170.31
84568,2011-12-09,31.0,716.0,0,510.79,300.72,23.13
84569A,2011-12-09,0.0,121.0,0,9.83,151.25,184.71
84569B,2011-12-09,0.0,62.0,0,0.74,152.52,626.7
84569C,2011-12-09,0.0,20.0,0,0.02,25.0,7480.0
84569D,2011-12-09,1.0,101.0,0,17.96,126.25,92.81
84575A,2011-12-09,0.0,31.144385026737964,0,0.56,123.02,832.0
84576,2011-12-09,0.0,94.0,0,2.65,183.3,532.67
84580,2011-12-09,0.0,155.0,0,4.31,581.25,161.93
84581,2011-12-09,0.0,22.36363636363637,0,6.14,83.86,54.67
84584,2011-12-09,0.0,58.0,0,7.07,147.9,172.16
84592,2011-12-09,0.0,53.37433155080214,0,0.77,157.45,311.91
84593,2011-12-09,0.0,29.0,0,0.16,85.55,2169.2
84595E,2011-12-09,0.0,59.0,0,2.12,194.11,334.33
84596B,2011-12-09,4.0,1199.0,0,249.07,503.58,93.87
84596E,2011-12-09,0.0,134.12299465240642,0,13.62,112.66,88.63
84596F,2011-12-09,4.0,1324.582887700535,0,111.37,556.32,142.72
84596G,2011-12-09,0.0,145.0,0,78.44,60.9,30.5
84596J,2011-12-09,0.0,149.0,0,6.82,123.67,98.28
84596L,2011-12-09,0.0,882.0,0,57.71,732.06,275.12
84597B,2011-12-09,0.0,100.0,0,1.97,125.0,912.2
84597C,2011-12-09,0.0,109.0,0,2.03,136.25,886.22
84598,2011-12-09,5.0,423.0,0,56.11,177.66,113.08
84600,2011-12-09,0.0,17.55614973262032,0,2.07,139.57,139.7
84609,2011-12-09,0.0,11.0,0,4.28,93.5,46.22
84613A,2011-12-09,0.0,16.0,0,0.16,74.4,1994.67
84613C,2011-12-09,0.0,12.0,0,0.03,55.8,4488.0
84616,2011-12-09,0.0,6.0,0,0.39,179.7,187.0
84617,2011-12-09,0.0,11.0,0,0.08,140.25,2057.0
84620,2011-12-09,0.0,13.0,0,0.04,77.35,2431.0
84625A,2011-12-09,0.0,235.0,0,15.85,693.25,289.11
84625C,2011-12-09,0.0,235.0,0,15.88,693.25,266.33
84629,2011-12-09,0.0,36.0,0,0.68,178.2,792.0
84631,2011-12-09,0.0,23.0,0,0.87,171.58,238.94
84632,2011-12-09,0.0,9.0,0,0.17,539.55,561.0
84637,2011-12-09,0.0,22.01069518716578,0,3.14,109.17,84.0
84638,2011-12-09,0.0,27.0,0,1.68,157.41,240.43
84658,2011-12-09,0.0,19.903743315508024,0,2.55,138.33,140.45
84659A,2011-12-09,0.0,44.0,0,12.09,110.44,60.06
84660A,2011-12-09,0.0,73.7433155080214,0,46.44,58.26,33.35
84660B,2011-12-09,0.0,519.0,0,38.69,648.75,281.72
84660C,2011-12-09,0.0,127.0,0,29.07,417.83,72.08
84661A,2011-12-09,0.0,63.0,0,2.27,160.65,290.89
84661B,2011-12-09,0.0,73.0,0,3.93,274.12,278.59
84661C,2011-12-09,0.0,66.0,0,2.28,166.98,347.66
84663A,2011-12-09,0.0,198.9251336898396,0,9.99,157.15,298.79
84665,2011-12-09,0.0,40.0,0,4.67,238.0,154.23
84666,2011-12-09,0.0,36.0,0,0.67,142.2,561.0
84673A,2011-12-09,0.0,195.0,0,3.32,126.75,792.72
84673B,2011-12-09,0.0,198.0,0,1.85,156.42,480.86
84674,2011-12-09,0.0,56.0,0,6.13,165.2,150.68
84675,2011-12-09,0.0,39.0,0,0.29,115.05,1620.67
84678,2011-12-09,0.0,78.0,0,3.98,198.9,235.26
84679,2011-12-09,0.0,12.0,0,0.22,143.4,748.0
84683,2011-12-09,0.0,122.0,0,1.97,152.5,465.59
84685,2011-12-09,0.0,23.0,0,1.36,171.58,253.0
84686,2011-12-09,0.0,75.0,0,2.16,318.75,572.45
84687,2011-12-09,0.0,25.0,0,1.82,148.75,143.85
84688,2011-12-09,0.0,21.0,0,0.47,174.09,270.83
84689,2011-12-09,0.0,17.0,0,0.08,67.58,2119.33
84691,2011-12-09,0.0,243.0,0,4.85,174.96,375.55
84692,2011-12-09,26.0,284.0267379679144,0,195.88,119.29,15.23
84705C,2011-12-09,0.0,68.0,0,0.48,85.0,2119.33
84706D,2011-12-09,0.0,35.0,0,0.1,68.25,2181.67
84706F,2011-12-09,0.0,42.0,0,0.71,123.9,981.75
84707A,2011-12-09,0.0,0.0,0,1.84,0.0,0.0
84707B,2011-12-09,0.0,18.0,0,0.99,179.1,354.32
84708B,2011-12-09,0.0,40.0,0,2.38,198.0,277.04
84709B,2011-12-09,0.0,25.0,0,0.43,148.75,519.44
84711A,2011-12-09,0.0,30.0,0,0.76,177.3,534.29
84711B,2011-12-09,0.0,16.0427807486631,0,0.29,159.63,333.33
84712B,2011-12-09,0.0,20.0,0,0.42,155.7,287.69
84715,2011-12-09,0.0,43.0,0,0.9,126.85,1005.13
84723,2011-12-09,0.0,93.0,0,1.97,181.35,848.34
84725,2011-12-09,0.0,131.20855614973263,0,0.66,98.41,1196.88
84731,2011-12-09,0.0,30.0,0,0.05,30.6,5610.0
84732B,2011-12-09,0.0,166.0,0,0.44,64.74,2822.0
84732D,2011-12-09,0.0,117.0,0,0.31,45.63,3978.0
84741C,2011-12-09,0.0,80.0,0,1.44,156.0,498.67
84743C,2011-12-09,0.0,20.0,0,0.02,25.0,7480.0
84744,2011-12-09,0.0,114.0,0,2.42,142.5,636.36
84745A,2011-12-09,0.0,177.0,0,0.64,74.34,2068.69
84745B,2011-12-09,0.0,177.0,0,1.67,74.34,2068.69
84746,2011-12-09,0.0,49.0,0,0.62,120.54,1309.0
84748,2011-12-09,0.0,109.0,0,9.82,268.14,199.83
84750A,2011-12-09,0.0,77.0,0,0.48,150.15,1199.92
84750B,2011-12-09,0.0,112.70053475935828,0,2.69,131.86,690.98
84751B,2011-12-09,0.0,89.0,0,0.89,70.31,1958.0
84754,2011-12-09,0.0,121.0,0,11.19,151.25,81.1
84755,2011-12-09,4.0,2104.0,0,741.99,1367.6,51.04
84760S,2011-12-09,0.0,89.0,0,1.21,129.05,774.09
84763,2011-12-09,0.0,501.98395721925135,0,28.93,627.48,312.38
84766,2011-12-09,0.0,117.0,0,4.68,228.15,299.71
84773,2011-12-09,0.0,22.0,0,0.14,64.9,2742.67
84789,2011-12-09,0.0,20.0,0,2.86,75.0,42.02
84792,2011-12-09,0.0,274.0,0,20.35,1274.1,141.35
84795B,2011-12-09,0.0,77.0,0,4.57,612.15,151.57
84795C,2011-12-09,0.0,12.0,0,0.04,95.4,2244.0
84796A,2011-12-09,0.0,9.0,0,1.85,74.61,43.71
84796B,2011-12-09,0.0,86.0,0,6.74,712.94,134.02
84798A,2011-12-09,0.0,50.0,0,0.37,127.5,813.04
84798B,2011-12-09,0.0,36.0,0,0.31,91.8,1923.43
84799,2011-12-09,0.0,216.0,0,8.09,270.0,360.64
84800L,2011-12-09,0.0,63.0,0,12.71,133.56,89.25
84800M,2011-12-09,0.0,107.0,0,5.6,180.83,315.1
84800S,2011-12-09,0.0,121.03208556149733,0,1.72,151.29,423.05
84801A,2011-12-09,0.0,69.0,0,0.55,144.9,561.0
84801B,2011-12-09,0.0,55.0,0,0.71,115.5,935.0
84802A,2011-12-09,0.0,24.0,0,0.06,40.56,4488.0
84802B,2011-12-09,0.0,34.0,0,0.08,57.46,3179.0
84803B,2011-12-09,0.0,63.0,0,0.82,106.47,1386.0
84804A,2011-12-09,0.0,53.72192513368984,0,2.53,158.48,287.03
84804B,2011-12-09,0.0,53.14973262032086,0,2.78,156.79,315.52
84805A,2011-12-09,0.0,55.0,0,0.51,137.5,642.81
84805B,2011-12-09,0.0,0.0,0,0.67,0.0,0.0
84806A,2011-12-09,0.0,113.0,0,2.23,163.85,380.74
84806B,2011-12-09,0.0,118.0,0,8.28,171.1,171.05
84809A,2011-12-09,0.0,70.0,0,1.7,147.0,493.96
84809B,2011-12-09,0.0,65.0,0,0.87,136.5,1350.56
84813,2011-12-09,0.0,0.0,0,3.97,0.0,0.0
84816,2011-12-09,0.0,3.0,0,0.24,119.85,93.5
84817,2011-12-09,0.0,0.0,0,22.09,0.0,0.0
84818,2011-12-09,0.0,797.0,0,36.86,629.63,227.02
84819,2011-12-09,16.0,133.0,0,14.56,113.05,68.52
84820,2011-12-09,0.0,0.0,0,4.23,0.0,0.0
84821,2011-12-09,0.0,172.0,0,16.22,146.2,79.52
84823,2011-12-09,0.0,62.0,0,3.56,492.9,208.9
84824,2011-12-09,0.0,11.0,0,0.06,175.45,2057.0
84826,2011-12-09,0.0,36.0,0,29.2,30.6,12.95
84827,2011-12-09,0.0,315.0,0,19.81,204.75,262.38
84828,2011-12-09,1.0,525.0,0,14.1,656.25,279.3
84832,2011-12-09,50.0,539.0,0,119.76,458.15,87.76
84836,2011-12-09,0.0,345.0,0,260.71,431.25,23.82
84840,2011-12-09,0.0,12.0,0,0.12,152.88,748.0
84842,2011-12-09,0.0,32.144385026737964,0,0.34,120.54,858.71
84843,2011-12-09,0.0,106.2192513368984,0,2.79,632.0,285.8
84846A,2011-12-09,0.0,70.57754010695187,0,1.35,148.21,471.36
84847,2011-12-09,0.0,37.0,0,0.56,138.75,691.9
84849A,2011-12-09,0.0,94.0,0,1.93,158.86,292.97
84849B,2011-12-09,0.0,103.0,0,2.6,174.07,178.34
84849D,2011-12-09,0.0,64.0,0,10.33,108.16,74.34
84854,2011-12-09,0.0,22.0,0,0.22,108.9,1645.6
84856L,2011-12-09,0.0,11.0,0,0.05,98.01,2057.0
84856S,2011-12-09,0.0,20.0,0,0.21,93.0,1870.0
84857B,2011-12-09,0.0,77.0,0,0.67,150.15,1199.92
84857C,2011-12-09,0.0,80.31550802139037,0,4.48,156.62,349.28
84858C,2011-12-09,0.0,124.0,0,3.73,737.8,249.33
84859A,2011-12-09,0.0,79.97326203208556,0,4.66,155.95,231.86
84859B,2011-12-09,0.0,64.0,0,1.49,124.8,772.13
84859C,2011-12-09,0.0,88.0,0,0.87,171.6,457.11
84865,2011-12-09,0.0,18.614973262032088,0,1.4,158.23,278.48
84870B,2011-12-09,0.0,54.18716577540107,0,0.9,136.01,633.31
84870C,2011-12-09,0.0,64.0,0,1.09,160.64,704.0
84872A,2011-12-09,0.0,8.0,0,2.65,86.32,45.33
84873A,2011-12-09,0.0,11.0,0,0.08,186.45,2057.0
84874B,2011-12-09,0.0,63.0,0,0.25,102.69,1122.0
84875B,2011-12-09,0.0,126.0,0,5.58,157.5,440.41
84875D,2011-12-09,0.0,102.0,0,2.05,127.5,748.0
84876B,2011-12-09,0.0,131.0,0,10.89,163.75,252.55
84876D,2011-12-09,0.0,32.0,0,4.11,120.0,93.5
84877A,2011-12-09,0.0,45.0,0,0.64,148.05,1051.88
84877B,2011-12-09,0.0,66.0,0,3.08,162.36,257.12
84877D,2011-12-09,0.0,61.0,0,3.75,200.69,316.86
84879,2011-12-09,32.0,1483.0,0,1618.84,2506.27,16.49
84880,2011-12-09,0.0,70.0,0,14.86,525.0,91.86
84881,2011-12-09,0.0,23.0,0,0.43,146.05,716.83
84882,2011-12-09,0.0,42.0,0,1.83,157.5,413.37
84884A,2011-12-09,0.0,153.0,0,9.38,604.35,171.32
84898F,2011-12-09,0.0,67.0,0,1.28,140.7,626.45
84905,2011-12-09,0.0,38.0,0,1.68,188.48,406.06
84906,2011-12-09,0.0,26.06417112299465,0,0.32,155.08,361.04
84907,2011-12-09,0.0,30.0,0,1.28,173.7,386.9
84910A,2011-12-09,0.0,21.0,0,0.31,174.09,302.08
84912A,2011-12-09,0.0,39.0,0,5.05,128.31,104.19
84912B,2011-12-09,0.0,191.0,0,9.82,628.39,233.44
84913A,2011-12-09,0.0,203.0,0,8.37,667.87,290.89
84913B,2011-12-09,0.0,26.631016042780743,0,5.52,87.62,57.91
84915,2011-12-09,0.0,52.0,0,3.43,214.76,181.76
84916,2011-12-09,0.0,58.0,0,3.17,244.18,191.96
84917,2011-12-09,0.0,35.0,0,5.26,145.95,79.82
84919,2011-12-09,0.0,32.0,0,1.73,185.28,249.33
84920,2011-12-09,0.0,37.0,0,4.81,138.75,138.38
84921,2011-12-09,0.0,35.0,0,0.4,131.25,1190.0
84922,2011-12-09,0.0,25.021390374331556,0,0.36,106.34,1039.78
84923,2011-12-09,3.0,18.0,0,8.45,74.34,41.56
84924A,2011-12-09,0.0,39.7433155080214,0,4.44,149.04,188.15
84924F,2011-12-09,0.0,74.0,0,0.16,58.46,2767.6
84925D,2011-12-09,0.0,45.0,0,0.66,114.75,1122.0
84925F,2011-12-09,0.0,64.0,0,1.58,163.2,302.99
84926A,2011-12-09,0.0,536.0,0,9.22,155.44,435.79
84926D,2011-12-09,0.0,536.8983957219251,0,27.19,155.7,355.4
84926E,2011-12-09,0.0,528.0213903743315,0,11.36,153.13,209.19
84926F,2011-12-09,0.0,459.0,0,22.42,162.94,399.22
84927A,2011-12-09,0.0,69.00534759358288,0,2.36,144.91,526.69
84927D,2011-12-09,0.0,194.20855614973263,0,2.3,75.74,1771.56
84927E,2011-12-09,0.0,72.0,0,2.34,151.2,508.08
84927F,2011-12-09,0.0,415.0,0,15.22,161.85,531.54
84929,2011-12-09,0.0,715.0962566844919,0,32.15,135.87,133.46
84931A,2011-12-09,0.0,77.0,0,5.68,196.35,264.2
84931B,2011-12-09,0.0,56.0,0,2.36,142.8,142.48
84944,2011-12-09,0.0,50.0,0,14.2,82.5,31.69
84945,2011-12-09,24.0,2121.0,0,160.51,1802.85,79.29
84946,2011-12-09,42.0,1719.0,0,532.89,2148.75,33.87
84947,2011-12-09,24.0,1162.0,0,380.12,1452.5,50.44
84949,2011-12-09,0.0,26.0,0,114.09,42.9,2.05
84950,2011-12-09,0.0,1645.0,0,167.82,1069.25,176.44
84951A,2011-12-09,0.0,12.0,0,19.05,19.92,9.45
84951B,2011-12-09,0.0,42.0,0,18.09,69.72,34.83
84952A,2011-12-09,0.0,92.31550802139036,0,4.83,153.24,401.47
84952B,2011-12-09,0.0,113.0,0,5.78,187.58,234.79
84952C,2011-12-09,0.0,31.0,0,4.04,116.25,80.51
84963B,2011-12-09,0.0,12.0,0,0.17,599.4,1496.0
84968A,2011-12-09,0.0,52.0,0,7.65,663.0,91.74
84968B,2011-12-09,0.0,11.0,0,0.08,140.25,2057.0
84968C,2011-12-09,0.0,48.0,0,7.03,612.0,61.48
84968D,2011-12-09,0.0,6.0,0,2.73,76.5,16.5
84968E,2011-12-09,0.0,0.0,0,1.72,0.0,0.0
84968F,2011-12-09,0.0,65.0,0,2.67,828.75,182.78
84969,2011-12-09,0.0,97.0,0,9.91,412.25,73.44
84970L,2011-12-09,12.0,852.0,0,244.1,809.4,57.59
84970S,2011-12-09,4.0,94.0,0,101.18,79.9,4.18
84971L,2011-12-09,0.0,20.0,0,0.08,49.2,3740.0
84971S,2011-12-09,48.0,664.9572192513369,0,93.49,565.21,149.37
84974,2011-12-09,0.0,13.759358288770052,0,1.88,136.91,131.95
84975,2011-12-09,0.0,38.0,0,0.14,64.22,2842.4
84976,2011-12-09,0.0,209.0,0,3.96,165.11,237.59
84977,2011-12-09,0.0,20.0,0,0.05,25.0,7480.0
84978,2011-12-09,4.0,1896.0,0,136.46,2370.0,62.53
84984A,2011-12-09,0.0,30.267379679144383,0,0.84,140.74,595.79
84984B,2011-12-09,0.0,29.0,0,0.75,134.85,638.0
84984D,2011-12-09,0.0,29.0,0,0.26,134.85,834.31
84985A,2011-12-09,0.0,86.0,0,1.81,124.7,784.49
84987,2011-12-09,0.0,122.0,0,38.42,176.9,23.81
84988,2011-12-09,0.0,935.0,0,61.76,1355.75,113.54
84989A,2011-12-09,0.0,75.0,0,3.32,156.0,406.52
84990,2011-12-09,0.0,41.0,0,0.11,22.55,7667.0
84991,2011-12-09,1.0,3319.577540106952,0,329.85,1825.77,90.58
84992,2011-12-09,0.0,1411.0,0,557.79,776.05,53.12
84993A,2011-12-09,2.0,215.0,0,18.3,178.45,229.09
84993B,2011-12-09,0.0,218.0,0,2.79,91.56,1405.72
84997A,2011-12-09,3.0,464.0,0,28.78,1925.6,96.73
84997B,2011-12-09,4.0,619.0,0,78.67,2568.85,70.82
84997C,2011-12-09,7.0,467.0,0,86.69,1938.05,88.88
84997D,2011-12-09,5.0,242.0,0,148.12,1004.3,34.31
85006,2011-12-09,0.0,168.0,0,2.65,142.8,1142.4
85008,2011-12-09,0.0,25.0,0,0.32,123.75,935.0
85014A,2011-12-09,0.0,163.0,0,15.24,969.85,80.21
85014B,2011-12-09,1.0,153.0,0,71.82,910.35,44.74
85015,2011-12-09,0.0,917.5935828877004,0,45.39,596.44,181.96
85016,2011-12-09,0.0,272.0,0,15.47,669.12,184.62
85017A,2011-12-09,0.0,89.0,0,0.9,75.65,2080.38
85017B,2011-12-09,0.0,66.78074866310158,0,28.73,55.43,31.38
85017C,2011-12-09,0.0,201.00534759358288,0,1.18,84.42,1534.2
85018D,2011-12-09,0.0,45.0,0,0.14,114.75,1402.5
85019A,2011-12-09,0.0,80.98395721925135,0,13.28,101.23,73.16
85019B,2011-12-09,0.0,89.24598930481284,0,21.56,111.56,86.92
85019C,2011-12-09,0.0,138.0,0,5.65,172.5,293.25
85020,2011-12-09,0.0,75.0909090909091,0,3.75,157.69,330.4
85023B,2011-12-09,0.0,116.0,0,2.38,295.8,438.22
85024B,2011-12-09,0.0,90.6524064171123,0,8.71,149.58,187.31
85024C,2011-12-09,0.0,52.0,0,0.58,85.8,1620.67
85025B,2011-12-09,0.0,158.0,0,13.2,260.7,179.61
85025C,2011-12-09,0.0,59.096256684492005,0,15.45,97.51,68.85
85026B,2011-12-09,0.0,158.0,0,2.85,134.3,748.0
85027L,2011-12-09,0.0,86.0,0,1.8,167.7,502.56
85028L,2011-12-09,0.0,44.0,0,0.44,85.8,1645.6
85028S,2011-12-09,0.0,77.0,0,1.25,150.15,1199.92
85030,2011-12-09,0.0,61.0,0,0.78,118.95,1520.93
85031A,2011-12-09,0.0,28.0,0,0.32,138.6,654.5
85031B,2011-12-09,0.0,12.0,0,0.04,59.4,4488.0
85031C,2011-12-09,0.0,17.0,0,0.04,84.15,2119.33
85032A,2011-12-09,0.0,237.0,0,23.28,154.05,137.42
85032B,2011-12-09,0.0,238.0,0,19.06,154.7,168.58
85032C,2011-12-09,1.0,222.0,0,14.96,144.3,155.77
85032D,2011-12-09,0.0,202.1283422459893,0,34.53,131.38,122.92
85034A,2011-12-09,0.0,240.0,0,25.5,300.0,183.56
85034B,2011-12-09,0.0,518.0,0,10.68,647.5,218.17
85034C,2011-12-09,0.0,557.0,0,21.04,696.25,198.59
85035A,2011-12-09,0.0,168.0,0,4.93,714.0,255.41
85035B,2011-12-09,0.0,100.0,0,31.7,336.0,61.51
85035C,2011-12-09,0.0,627.0,0,39.34,783.75,215.14
85036A,2011-12-09,0.0,153.0,0,9.04,650.25,279.13
85036B,2011-12-09,0.0,100.91443850267376,0,16.27,126.14,111.66
85036C,2011-12-09,0.0,533.0,0,35.42,666.25,270.85
85038,2011-12-09,86.0,301.0,0,15.77,632.1,114.52
85039A,2011-12-09,5.0,371.0160427807487,0,11.36,604.76,195.99
85039B,2011-12-09,4.0,396.0,0,22.63,645.48,183.75
85039C,2011-12-09,0.0,65.50267379679144,0,8.56,106.77,80.32
85040A,2011-12-09,1.0,351.0267379679144,0,35.56,579.19,162.88
85040B,2011-12-09,0.0,98.0,0,2.2,161.7,267.53
85045,2011-12-09,0.0,54.0,0,1.07,267.3,531.47
85047,2011-12-09,0.0,15.0,0,0.06,95.25,1870.0
85048,2011-12-09,3.0,79.0,0,23.6,628.05,25.1
85049A,2011-12-09,10.0,1025.0,0,62.07,1281.25,123.86
85049B,2011-12-09,0.0,104.57754010695186,0,1.12,130.72,698.43
85049C,2011-12-09,1.0,496.70053475935833,0,29.2,620.88,229.62
85049D,2011-12-09,0.0,105.0,0,10.25,131.25,107.59
85049E,2011-12-09,6.0,221.0,0,77.58,276.25,34.18
85049F,2011-12-09,0.0,126.0,0,9.5,157.5,159.2
85049G,2011-12-09,3.0,496.0,0,54.49,620.0,150.21
85049H,2011-12-09,2.0,173.0,0,35.3,143.59,95.57
85053,2011-12-09,3.0,78.0,0,51.33,163.8,20.51
85054,2011-12-09,0.0,245.0,0,18.49,722.75,198.76
85055,2011-12-09,0.0,39.0,0,0.93,146.25,694.57
85059,2011-12-09,1.0,223.0,0,16.68,836.25,220.64
85061W,2011-12-09,0.0,605.0,0,33.19,514.25,109.36
85062,2011-12-09,0.0,182.3636363636364,0,82.09,300.9,46.65
85064,2011-12-09,0.0,118.0,0,3.45,643.1,205.27
85066,2011-12-09,5.0,105.0,0,48.09,1338.75,22.92
85067,2011-12-09,0.0,12.0,0,0.28,227.4,641.14
85071A,2011-12-09,0.0,412.0,0,24.34,160.68,177.73
85071B,2011-12-09,0.0,356.0,0,21.54,138.84,123.97
85071C,2011-12-09,1.0,421.0,0,32.62,164.19,271.01
85071D,2011-12-09,0.0,401.0,0,4.85,156.39,372.14
85078,2011-12-09,0.0,206.0,0,31.04,335.78,49.77
85084,2011-12-09,0.0,107.0,0,1.12,90.95,2000.9
85086A,2011-12-09,0.0,190.0,0,6.44,157.7,486.71
85087,2011-12-09,0.0,205.0,0,5.15,674.45,238.85
85088,2011-12-09,0.0,58.0,0,10.93,121.8,95.56
85089,2011-12-09,0.0,36.0,0,0.73,106.2,1035.69
85092,2011-12-09,0.0,76.0,0,0.43,174.8,1052.74
85093,2011-12-09,0.0,203.0,0,16.51,168.49,129.12
85094,2011-12-09,2.0,222.0,0,15.53,184.26,171.55
85095,2011-12-09,0.0,132.0,0,2.02,168.96,391.81
85096,2011-12-09,0.0,39.0,0,0.46,146.25,634.17
85099B,2011-12-09,15.0,2654.0,0,885.58,5520.32,22.48
85099C,2011-12-09,21.0,374.0,0,265.71,777.92,10.56
85099F,2011-12-09,0.0,2228.0,0,456.69,4634.24,51.22
85103,2011-12-09,0.0,10.0,0,4.52,59.1,26.52
85104,2011-12-09,0.0,158.0,0,4.03,466.1,293.99
85106,2011-12-09,0.0,381.0,0,15.62,807.72,219.56
85107,2011-12-09,0.0,50.0,0,4.99,127.5,75.1
85109,2011-12-09,0.0,83.0,0,0.58,70.55,2586.83
85111,2011-12-09,0.0,452.0,0,28.01,131.08,121.01
85114A,2011-12-09,0.0,416.0,0,36.39,686.4,222.9
85114B,2011-12-09,0.0,23.0,0,16.78,37.95,18.5
85114C,2011-12-09,1.0,425.0,0,31.48,701.25,243.04
85115B,2011-12-09,0.0,13.0,0,0.12,107.77,1620.67
85116,2011-12-09,0.0,456.0,0,21.01,743.28,195.35
85118,2011-12-09,0.0,163.0,0,5.86,203.75,417.55
85119,2011-12-09,0.0,12.0,0,0.02,40.32,4488.0
85123A,2011-12-09,4.0,2313.0,0,574.06,6823.35,24.18
85124B,2011-12-09,0.0,62.0,0,2.24,158.1,249.33
85124C,2011-12-09,0.0,63.0,0,2.26,160.65,250.66
85125,2011-12-09,0.0,4.0,0,2.53,19.8,9.47
85126,2011-12-09,0.0,12.0,0,0.02,162.84,2244.0
